gvkey,conm,call_year,call_quarter,call_date,transcriptid,ceo_matched,speaker_matched,match_score,n_presenter_segments,n_answer_segments,total_words,filename,match_method,passes_word_filter
003226,Comcast Corporation,2021,4,2022-01-27,2478728,Brian Roberts,Brian Roberts,100.0,1,6,2465,003226_2021_Q4_2478728.txt,,True
003226,Comcast Corporation,2022,1,2022-04-28,2546784,Brian Roberts,Brian Roberts,100.0,1,5,2823,003226_2022_Q1_2546784.txt,,True
003226,Comcast Corporation,2022,2,2022-07-28,2607054,Brian Roberts,Brian Roberts,100.0,1,3,2115,003226_2022_Q2_2607054.txt,,True
003226,Comcast Corporation,2022,3,2022-10-27,2665363,Brian Roberts,Brian Roberts,100.0,1,5,2543,003226_2022_Q3_2665363.txt,,True
005047,General Electric Company,2018,1,2018-04-20,1433505,John Flannery,John Flannery,100.0,2,9,4358,005047_2018_Q1_1433505.txt,,True
005047,General Electric Company,2018,2,2018-07-20,1504575,John Flannery,John Flannery,100.0,2,10,3371,005047_2018_Q2_1504575.txt,,True
001209,"Air Products and Chemicals, Inc.",2018,1,2018-01-26,1375342,Seifollah Ghasemi,Seifollah Ghasemi,100.0,2,35,3969,001209_2018_Q1_1375342.txt,,True
001209,"Air Products and Chemicals, Inc.",2018,2,2018-04-26,1443923,Seifollah Ghasemi,Seifollah Ghasemi,100.0,2,38,3940,001209_2018_Q2_1443923.txt,,True
001209,"Air Products and Chemicals, Inc.",2018,3,2018-07-26,1515711,Seifollah Ghasemi,Seifollah Ghasemi,100.0,3,30,4639,001209_2018_Q3_1515711.txt,,True
001209,"Air Products and Chemicals, Inc.",2018,4,2018-11-06,1614608,Seifollah Ghasemi,Seifollah Ghasemi,100.0,3,31,5384,001209_2018_Q4_1614608.txt,,True
001209,"Air Products and Chemicals, Inc.",2019,1,2019-01-25,1641437,Seifollah Ghasemi,Seifollah Ghasemi,100.0,3,36,5993,001209_2019_Q1_1641437.txt,,True
001209,"Air Products and Chemicals, Inc.",2019,2,2019-04-24,1778815,Seifollah Ghasemi,Seifollah Ghasemi,100.0,3,43,4519,001209_2019_Q2_1778815.txt,,True
001209,"Air Products and Chemicals, Inc.",2019,3,2019-07-25,1782048,Seifollah Ghasemi,Seifollah Ghasemi,100.0,3,24,3394,001209_2019_Q3_1782048.txt,,True
001209,"Air Products and Chemicals, Inc.",2019,4,2019-11-07,1864277,Seifollah Ghasemi,Seifollah Ghasemi,100.0,3,33,5786,001209_2019_Q4_1864277.txt,,True
001209,"Air Products and Chemicals, Inc.",2020,1,2020-01-24,2005217,Seifollah Ghasemi,Seifollah Ghasemi,100.0,3,30,4316,001209_2020_Q1_2005217.txt,,True
001209,"Air Products and Chemicals, Inc.",2020,2,2020-04-23,2014638,Seifollah Ghasemi,Seifollah Ghasemi,100.0,2,36,5770,001209_2020_Q2_2014638.txt,,True
001209,"Air Products and Chemicals, Inc.",2020,3,2020-07-23,2077102,Seifollah Ghasemi,Seifollah Ghasemi,100.0,3,34,6023,001209_2020_Q3_2077102.txt,,True
001209,"Air Products and Chemicals, Inc.",2020,4,2020-11-11,2138836,Seifollah Ghasemi,Seifollah Ghasemi,100.0,3,28,7436,001209_2020_Q4_2138836.txt,,True
001209,"Air Products and Chemicals, Inc.",2021,1,2021-02-04,2192402,Seifollah Ghasemi,Seifollah Ghasemi,100.0,3,26,5960,001209_2021_Q1_2192402.txt,,True
001209,"Air Products and Chemicals, Inc.",2021,2,2021-05-10,2278502,Seifollah Ghasemi,Seifollah Ghasemi,100.0,3,35,5662,001209_2021_Q2_2278502.txt,,True
001209,"Air Products and Chemicals, Inc.",2021,3,2021-08-09,2369788,Seifollah Ghasemi,Seifollah Ghasemi,100.0,5,20,5415,001209_2021_Q3_2369788.txt,,True
001209,"Air Products and Chemicals, Inc.",2021,4,2021-11-04,2425664,Seifollah Ghasemi,Seifollah Ghasemi,100.0,4,23,5476,001209_2021_Q4_2425664.txt,,True
001209,"Air Products and Chemicals, Inc.",2022,1,2022-02-04,2485562,Seifollah Ghasemi,Seifollah Ghasemi,100.0,3,28,5280,001209_2022_Q1_2485562.txt,,True
001209,"Air Products and Chemicals, Inc.",2022,2,2022-05-05,2555317,Seifollah Ghasemi,Seifollah Ghasemi,100.0,3,25,5082,001209_2022_Q2_2555317.txt,,True
001209,"Air Products and Chemicals, Inc.",2022,3,2022-08-04,2615895,Seifollah Ghasemi,Seifollah Ghasemi,100.0,4,20,4260,001209_2022_Q3_2615895.txt,,True
001209,"Air Products and Chemicals, Inc.",2022,4,2022-11-03,2713308,Seifollah Ghasemi,Seifollah Ghasemi,100.0,4,29,4448,001209_2022_Q4_2713308.txt,,True
002086,Baxter International Inc.,2018,1,2018-04-26,1441765,Jose Almeida,José Almeida,91.66666666666669,1,10,2485,002086_2018_Q1_1441765.txt,,True
002086,Baxter International Inc.,2018,2,2018-07-26,1513245,Jose Almeida,José Almeida,91.66666666666669,1,13,4487,002086_2018_Q2_1513245.txt,,True
002086,Baxter International Inc.,2018,3,2018-10-31,1603042,Jose Almeida,José Almeida,91.66666666666669,1,10,3687,002086_2018_Q3_1603042.txt,,True
002086,Baxter International Inc.,2018,4,2019-01-31,1668266,Jose Almeida,José Almeida,91.66666666666669,1,11,3804,002086_2018_Q4_1668266.txt,,True
002086,Baxter International Inc.,2019,1,2019-04-25,1708582,Jose Almeida,José Almeida,91.66666666666669,1,7,3621,002086_2019_Q1_1708582.txt,,True
002086,Baxter International Inc.,2019,2,2019-07-25,1784497,Jose Almeida,José Almeida,91.66666666666669,1,10,3750,002086_2019_Q2_1784497.txt,,True
002086,Baxter International Inc.,2019,3,2019-10-24,1839410,Jose Almeida,José Almeida,91.66666666666669,2,18,3959,002086_2019_Q3_1839410.txt,,True
002086,Baxter International Inc.,2019,4,2020-03-17,1950977,Jose Almeida,José Almeida,91.66666666666669,1,13,3826,002086_2019_Q4_1950977.txt,,True
002086,Baxter International Inc.,2020,1,2020-04-30,2019975,Jose Almeida,José Almeida,91.66666666666669,1,11,3274,002086_2020_Q1_2019975.txt,,True
002086,Baxter International Inc.,2020,2,2020-07-30,2090636,Jose Almeida,José Almeida,91.66666666666669,1,15,3752,002086_2020_Q2_2090636.txt,,True
002086,Baxter International Inc.,2020,3,2020-10-29,2163161,Jose Almeida,José Almeida,91.66666666666669,1,14,3916,002086_2020_Q3_2163161.txt,,True
002086,Baxter International Inc.,2020,4,2021-02-04,2192051,Jose Almeida,José Almeida,91.66666666666669,1,11,3642,002086_2020_Q4_2192051.txt,,True
002086,Baxter International Inc.,2021,1,2021-04-29,2262482,Jose Almeida,José Almeida,91.66666666666669,1,10,2880,002086_2021_Q1_2262482.txt,,True
002086,Baxter International Inc.,2021,2,2021-07-29,2369667,Jose Almeida,José Almeida,91.66666666666669,1,12,3524,002086_2021_Q2_2369667.txt,,True
002086,Baxter International Inc.,2021,3,2021-10-28,2476658,Jose Almeida,José Almeida,91.66666666666669,1,9,2675,002086_2021_Q3_2476658.txt,,True
002086,Baxter International Inc.,2021,4,2022-02-17,2497496,Jose Almeida,José Almeida,91.66666666666669,1,5,2822,002086_2021_Q4_2497496.txt,,True
002086,Baxter International Inc.,2022,1,2022-04-28,2546393,Jose Almeida,José Almeida,91.66666666666669,1,8,2322,002086_2022_Q1_2546393.txt,,True
002086,Baxter International Inc.,2022,2,2022-07-28,2607101,Jose Almeida,José Almeida,91.66666666666669,1,9,3014,002086_2022_Q2_2607101.txt,,True
002086,Baxter International Inc.,2022,3,2022-10-27,2665762,Jose Almeida,José Almeida,91.66666666666669,1,11,3562,002086_2022_Q3_2665762.txt,,True
020548,Coterra Energy Inc.,2018,1,2018-04-27,1441377,Dan Dinges,Dan Dinges,100.0,1,19,3219,020548_2018_Q1_1441377.txt,,True
020548,Coterra Energy Inc.,2018,2,2018-07-27,1512860,Dan Dinges,Dan Dinges,100.0,1,41,4656,020548_2018_Q2_1512860.txt,,True
020548,Coterra Energy Inc.,2018,3,2018-10-26,1581874,Dan Dinges,Dan Dinges,100.0,1,14,5778,020548_2018_Q3_1581874.txt,,True
020548,Coterra Energy Inc.,2018,4,2019-02-22,1667610,Dan Dinges,Dan Dinges,100.0,1,18,4116,020548_2018_Q4_1667610.txt,,True
020548,Coterra Energy Inc.,2019,1,2019-04-26,1711313,Dan Dinges,Dan Dinges,100.0,1,23,4099,020548_2019_Q1_1711313.txt,,True
020548,Coterra Energy Inc.,2019,2,2019-07-26,1786869,Dan Dinges,Dan Dinges,100.0,1,21,3990,020548_2019_Q2_1786869.txt,,True
020548,Coterra Energy Inc.,2019,3,2019-10-25,1842493,Dan Dinges,Dan Dinges,100.0,1,15,3263,020548_2019_Q3_1842493.txt,,True
020548,Coterra Energy Inc.,2019,4,2020-02-21,1926416,Dan Dinges,Dan Dinges,100.0,1,19,4935,020548_2019_Q4_1926416.txt,,True
020548,Coterra Energy Inc.,2020,1,2020-05-01,1995220,Dan Dinges,Dan Dinges,100.0,1,11,2921,020548_2020_Q1_1995220.txt,,True
020548,Coterra Energy Inc.,2020,2,2020-07-31,2083676,Dan Dinges,Dan Dinges,100.0,1,21,3706,020548_2020_Q2_2083676.txt,,True
020548,Coterra Energy Inc.,2020,3,2020-10-30,2168435,Dan Dinges,Dan Dinges,100.0,2,16,4274,020548_2020_Q3_2168435.txt,,True
020548,Coterra Energy Inc.,2020,4,2021-02-24,2222359,Dan Dinges,Dan Dinges,100.0,1,17,3974,020548_2020_Q4_2222359.txt,,True
020548,Coterra Energy Inc.,2021,1,2021-04-30,2265216,Dan Dinges,Dan Dinges,100.0,1,15,4154,020548_2021_Q1_2265216.txt,,True
020548,Coterra Energy Inc.,2021,2,2021-07-30,2357668,Dan Dinges,Dan Dinges,100.0,1,16,3311,020548_2021_Q2_2357668.txt,,True
020548,Coterra Energy Inc.,2022,1,2022-05-03,2551107,Thomas Jorden,Thomas Jorden,100.0,1,21,3709,020548_2022_Q1_2551107.txt,,True
020548,Coterra Energy Inc.,2022,2,2022-08-03,2614028,Thomas Jorden,Thomas Jorden,100.0,1,14,2635,020548_2022_Q2_2614028.txt,,True
020548,Coterra Energy Inc.,2022,3,2022-11-04,2676094,Thomas Jorden,Thomas Jorden,100.0,1,21,4588,020548_2022_Q3_2676094.txt,,True
002663,The Campbell's Company,2019,2,2019-02-27,1677020,Mark Clouse,Mark Clouse,100.0,2,11,4753,002663_2019_Q2_1677020.txt,,True
002663,The Campbell's Company,2019,3,2019-06-05,1757788,Mark Clouse,Mark Clouse,100.0,2,12,4297,002663_2019_Q3_1757788.txt,,True
002663,The Campbell's Company,2019,4,2019-08-30,1825280,Mark Clouse,Mark Clouse,100.0,1,10,5541,002663_2019_Q4_1825280.txt,,True
002663,The Campbell's Company,2020,1,2019-12-04,1933575,Mark Clouse,Mark Clouse,100.0,2,12,5832,002663_2020_Q1_1933575.txt,,True
002663,The Campbell's Company,2020,2,2020-03-04,1936085,Mark Clouse,Mark Clouse,100.0,2,10,5496,002663_2020_Q2_1936085.txt,,True
002663,The Campbell's Company,2020,3,2020-06-03,2031940,Mark Clouse,Mark Clouse,100.0,2,0,3594,002663_2020_Q3_2031940.txt,,True
002663,The Campbell's Company,2020,4,2020-09-03,2107739,Mark Clouse,Mark Clouse,100.0,2,0,3922,002663_2020_Q4_2107739.txt,,True
002663,The Campbell's Company,2021,1,2020-12-09,2161053,Mark Clouse,Mark Clouse,100.0,1,17,6306,002663_2021_Q1_2161053.txt,,True
002663,The Campbell's Company,2021,2,2021-03-10,2233987,Mark Clouse,Mark Clouse,100.0,2,7,5509,002663_2021_Q2_2233987.txt,,True
002663,The Campbell's Company,2021,3,2021-06-09,2314438,Mark Clouse,Mark Clouse,100.0,2,17,5596,002663_2021_Q3_2314438.txt,,True
002663,The Campbell's Company,2021,4,2021-09-01,2390364,Mark Clouse,Mark Clouse,100.0,2,13,5320,002663_2021_Q4_2390364.txt,,True
002663,The Campbell's Company,2022,1,2021-12-08,2457029,Mark Clouse,Mark Clouse,100.0,1,12,5526,002663_2022_Q1_2457029.txt,,True
002663,The Campbell's Company,2022,2,2022-03-09,2520666,Mark Clouse,Mark Clouse,100.0,2,10,5648,002663_2022_Q2_2520666.txt,,True
002663,The Campbell's Company,2022,3,2022-06-08,2586178,Mark Clouse,Mark Clouse,100.0,1,7,5193,002663_2022_Q3_2586178.txt,,True
002663,The Campbell's Company,2022,4,2022-09-01,2640703,Mark Clouse,Mark Clouse,100.0,1,11,5657,002663_2022_Q4_2640703.txt,,True
013498,Carnival Corporation Ltd.,2018,1,2018-03-22,2059775,Arnold Donald,Arnold Donald,100.0,2,31,4939,013498_2018_Q1_2059775.txt,,True
013498,Carnival Corporation Ltd.,2018,2,2018-06-25,1503859,Arnold Donald,Arnold Donald,100.0,2,19,4101,013498_2018_Q2_1503859.txt,,True
013498,Carnival Corporation Ltd.,2018,3,2018-09-27,2059767,Arnold Donald,Arnold Donald,100.0,2,17,3968,013498_2018_Q3_2059767.txt,,True
013498,Carnival Corporation Ltd.,2018,4,2018-12-20,2059754,Arnold Donald,Arnold Donald,100.0,2,25,4767,013498_2018_Q4_2059754.txt,,True
013498,Carnival Corporation Ltd.,2019,1,2019-03-26,1693850,Arnold Donald,Arnold Donald,100.0,2,21,4479,013498_2019_Q1_1693850.txt,,True
013498,Carnival Corporation Ltd.,2019,2,2019-06-20,2059736,Arnold Donald,Arnold Donald,100.0,2,42,4733,013498_2019_Q2_2059736.txt,,True
013498,Carnival Corporation Ltd.,2019,3,2019-09-26,1829645,Arnold Donald,Arnold Donald,100.0,2,26,5122,013498_2019_Q3_1829645.txt,,True
013498,Carnival Corporation Ltd.,2019,4,2019-12-20,2059733,Arnold Donald,Arnold Donald,100.0,2,27,4298,013498_2019_Q4_2059733.txt,,True
013498,Carnival Corporation Ltd.,2020,2,2020-07-10,2062178,Arnold Donald,Arnold Donald,100.0,2,24,5097,013498_2020_Q2_2062178.txt,,True
013498,Carnival Corporation Ltd.,2020,4,2021-01-11,3414098,Arnold Donald,Arnold Donald,100.0,2,22,3602,013498_2020_Q4_3414098.txt,,True
013498,Carnival Corporation Ltd.,2021,1,2021-04-07,2248061,Arnold Donald,Arnold Donald,100.0,2,14,5081,013498_2021_Q1_2248061.txt,,True
013498,Carnival Corporation Ltd.,2021,2,2021-06-24,2329070,Arnold Donald,Arnold Donald,100.0,2,16,3916,013498_2021_Q2_2329070.txt,,True
013498,Carnival Corporation Ltd.,2021,3,2021-09-24,2406497,Arnold Donald,Arnold Donald,100.0,2,14,3221,013498_2021_Q3_2406497.txt,,True
013498,Carnival Corporation Ltd.,2021,4,2021-12-20,2463050,Arnold Donald,Arnold Donald,100.0,2,16,4305,013498_2021_Q4_2463050.txt,,True
013498,Carnival Corporation Ltd.,2022,1,2022-03-22,2528817,Arnold Donald,Arnold Donald,100.0,2,14,3587,013498_2022_Q1_2528817.txt,,True
013498,Carnival Corporation Ltd.,2022,2,2022-06-24,2592699,Arnold Donald,Arnold Donald,100.0,3,10,2989,013498_2022_Q2_2592699.txt,,True
002884,"Lumen Technologies, Inc.",2018,1,2018-05-09,1462344,Jeffrey Storey,Jeffrey Storey,100.0,1,9,2680,002884_2018_Q1_1462344.txt,,True
002884,"Lumen Technologies, Inc.",2018,2,2018-08-08,1572323,Jeffrey Storey,Jeffrey Storey,100.0,2,13,3808,002884_2018_Q2_1572323.txt,,True
002884,"Lumen Technologies, Inc.",2018,3,2018-11-08,1612479,Jeffrey Storey,Jeffrey Storey,100.0,2,12,4023,002884_2018_Q3_1612479.txt,,True
002884,"Lumen Technologies, Inc.",2018,4,2019-02-13,1667004,Jeffrey Storey,Jeffrey Storey,100.0,1,12,4990,002884_2018_Q4_1667004.txt,,True
002884,"Lumen Technologies, Inc.",2019,1,2019-05-08,1738377,Jeffrey Storey,Jeffrey Storey,100.0,2,14,4491,002884_2019_Q1_1738377.txt,,True
002884,"Lumen Technologies, Inc.",2019,2,2019-08-07,1800767,Jeffrey Storey,Jeffrey Storey,100.0,2,14,4988,002884_2019_Q2_1800767.txt,,True
002884,"Lumen Technologies, Inc.",2019,3,2019-11-06,1871649,Jeffrey Storey,Jeffrey Storey,100.0,2,14,3084,002884_2019_Q3_1871649.txt,,True
002884,"Lumen Technologies, Inc.",2019,4,2020-02-12,1914527,Jeffrey Storey,Jeffrey Storey,100.0,2,16,5539,002884_2019_Q4_1914527.txt,,True
002884,"Lumen Technologies, Inc.",2020,1,2020-05-06,2016747,Jeffrey Storey,Jeffrey Storey,100.0,1,9,3649,002884_2020_Q1_2016747.txt,,True
002884,"Lumen Technologies, Inc.",2020,2,2020-08-05,2117323,Jeffrey Storey,Jeffrey Storey,100.0,1,10,4076,002884_2020_Q2_2117323.txt,,True
002884,"Lumen Technologies, Inc.",2020,3,2020-11-04,2129398,Jeffrey Storey,Jeffrey Storey,100.0,1,10,3942,002884_2020_Q3_2129398.txt,,True
002884,"Lumen Technologies, Inc.",2020,4,2021-02-10,2203704,Jeffrey Storey,Jeffrey Storey,100.0,1,11,4973,002884_2020_Q4_2203704.txt,,True
002884,"Lumen Technologies, Inc.",2021,1,2021-05-05,2271415,Jeffrey Storey,Jeffrey Storey,100.0,1,14,4394,002884_2021_Q1_2271415.txt,,True
002884,"Lumen Technologies, Inc.",2021,2,2021-08-03,2361826,Jeffrey Storey,Jeffrey Storey,100.0,1,9,3397,002884_2021_Q2_2361826.txt,,True
002884,"Lumen Technologies, Inc.",2021,3,2021-11-03,2428867,Jeffrey Storey,Jeffrey Storey,100.0,1,13,4346,002884_2021_Q3_2428867.txt,,True
002884,"Lumen Technologies, Inc.",2021,4,2022-02-09,2489599,Jeffrey Storey,Jeffrey Storey,100.0,1,15,4191,002884_2021_Q4_2489599.txt,,True
002884,"Lumen Technologies, Inc.",2022,1,2022-05-04,2553434,Jeffrey Storey,Jeffrey Storey,100.0,1,15,4417,002884_2022_Q1_2553434.txt,,True
002884,"Lumen Technologies, Inc.",2022,2,2022-08-03,2614575,Jeffrey Storey,Jeffrey Storey,100.0,1,11,3869,002884_2022_Q2_2614575.txt,,True
002884,"Lumen Technologies, Inc.",2022,3,2022-11-02,2672642,Jeffrey Storey,Jeffrey Storey,100.0,1,13,3765,002884_2022_Q3_2672642.txt,,True
003062,Cintas Corporation,2021,1,2020-09-23,2136359,Todd Schneider,Todd Schneider,100.0,1,11,2529,003062_2021_Q1_2136359.txt,,True
003062,Cintas Corporation,2021,2,2020-12-22,2164645,Todd Schneider,Todd Schneider,100.0,1,9,2350,003062_2021_Q2_2164645.txt,,True
003062,Cintas Corporation,2021,3,2021-03-17,2238878,Todd Schneider,Todd Schneider,100.0,1,7,1418,003062_2021_Q3_2238878.txt,,True
003062,Cintas Corporation,2021,4,2021-07-15,2346143,Todd Schneider,Todd Schneider,100.0,1,18,4092,003062_2021_Q4_2346143.txt,,True
003062,Cintas Corporation,2022,1,2021-09-29,2402791,Todd Schneider,Todd Schneider,100.0,1,15,3728,003062_2022_Q1_2402791.txt,,True
003062,Cintas Corporation,2022,2,2021-12-22,2463738,Todd Schneider,Todd Schneider,100.0,1,15,3429,003062_2022_Q2_2463738.txt,,True
003062,Cintas Corporation,2022,3,2022-03-23,2529647,Todd Schneider,Todd Schneider,100.0,1,16,4047,003062_2022_Q3_2529647.txt,,True
003062,Cintas Corporation,2022,4,2022-07-14,2599445,Todd Schneider,Todd Schneider,100.0,1,13,3637,003062_2022_Q4_2599445.txt,,True
003650,Cummins Inc.,2018,1,2018-05-01,1446523,Norman Linebarger,N. Linebarger,86.95652173913044,1,13,4594,003650_2018_Q1_1446523.txt,,True
003650,Cummins Inc.,2018,2,2018-07-31,1523441,Norman Linebarger,N. Linebarger,86.95652173913044,1,14,5502,003650_2018_Q2_1523441.txt,,True
003650,Cummins Inc.,2018,3,2018-10-30,1594437,Norman Linebarger,N. Linebarger,86.95652173913044,1,13,5574,003650_2018_Q3_1594437.txt,,True
003650,Cummins Inc.,2018,4,2019-02-06,1662751,Norman Linebarger,N. Linebarger,86.95652173913044,1,16,4766,003650_2018_Q4_1662751.txt,,True
003650,Cummins Inc.,2019,1,2019-04-30,1718708,Norman Linebarger,N. Linebarger,86.95652173913044,2,14,5415,003650_2019_Q1_1718708.txt,,True
003650,Cummins Inc.,2019,2,2019-07-30,1788809,Norman Linebarger,N. Linebarger,86.95652173913044,2,9,5854,003650_2019_Q2_1788809.txt,,True
003650,Cummins Inc.,2019,3,2019-10-29,3022045,Norman Linebarger,N. Linebarger,86.95652173913044,2,14,6500,003650_2019_Q3_3022045.txt,,True
003650,Cummins Inc.,2019,4,2020-02-04,1902035,Norman Linebarger,N. Linebarger,86.95652173913044,1,8,5575,003650_2019_Q4_1902035.txt,,True
003650,Cummins Inc.,2020,1,2020-04-28,2017294,Norman Linebarger,N. Linebarger,86.95652173913044,1,11,4896,003650_2020_Q1_2017294.txt,,True
003650,Cummins Inc.,2020,2,2020-07-28,3306283,Norman Linebarger,N. Linebarger,86.95652173913044,1,8,4698,003650_2020_Q2_3306283.txt,,True
003650,Cummins Inc.,2020,3,2020-10-27,2153573,Norman Linebarger,N. Linebarger,86.95652173913044,1,11,3778,003650_2020_Q3_2153573.txt,,True
003650,Cummins Inc.,2020,4,2021-02-04,2238540,Norman Linebarger,N. Linebarger,86.95652173913044,1,7,4567,003650_2020_Q4_2238540.txt,,True
003650,Cummins Inc.,2021,1,2021-05-04,2294654,Norman Linebarger,N. Linebarger,86.95652173913044,1,9,4044,003650_2021_Q1_2294654.txt,,True
003650,Cummins Inc.,2021,2,2021-08-03,2360921,Norman Linebarger,N. Linebarger,86.95652173913044,1,10,5391,003650_2021_Q2_2360921.txt,,True
003650,Cummins Inc.,2021,3,2021-11-02,2421421,Norman Linebarger,N. Linebarger,86.95652173913044,1,11,4052,003650_2021_Q3_2421421.txt,,True
003650,Cummins Inc.,2021,4,2022-02-03,2484478,Norman Linebarger,N. Linebarger,86.95652173913044,1,14,4216,003650_2021_Q4_2484478.txt,,True
003650,Cummins Inc.,2022,2,2022-08-02,2612276,Jennifer Rumsey,Jennifer Rumsey,100.0,1,10,3860,003650_2022_Q2_2612276.txt,,True
003650,Cummins Inc.,2022,3,2022-11-03,2673765,Jennifer Rumsey,Jennifer Rumsey,100.0,1,13,3568,003650_2022_Q3_2673765.txt,,True
014934,Devon Energy Corporation,2018,1,2018-05-02,1452622,David Hager,David Hager,100.0,1,13,3053,014934_2018_Q1_1452622.txt,,True
014934,Devon Energy Corporation,2018,2,2018-08-01,1531308,David Hager,David Hager,100.0,1,11,3261,014934_2018_Q2_1531308.txt,,True
014934,Devon Energy Corporation,2018,3,2018-11-07,1613396,David Hager,David Hager,100.0,1,16,2530,014934_2018_Q3_1613396.txt,,True
014934,Devon Energy Corporation,2018,4,2019-02-20,1664542,David Hager,David Hager,100.0,1,18,4449,014934_2018_Q4_1664542.txt,,True
014934,Devon Energy Corporation,2019,1,2019-05-01,1722810,David Hager,David Hager,100.0,1,13,2746,014934_2019_Q1_1722810.txt,,True
014934,Devon Energy Corporation,2019,2,2019-08-07,2090317,David Hager,David Hager,100.0,1,13,2964,014934_2019_Q2_2090317.txt,,True
014934,Devon Energy Corporation,2019,3,2019-11-06,1861390,David Hager,David Hager,100.0,1,14,3175,014934_2019_Q3_1861390.txt,,True
014934,Devon Energy Corporation,2019,4,2020-02-19,1922724,David Hager,David Hager,100.0,1,10,3205,014934_2019_Q4_1922724.txt,,True
014934,Devon Energy Corporation,2020,1,2020-05-06,2003735,David Hager,David Hager,100.0,1,13,3760,014934_2020_Q1_2003735.txt,,True
014934,Devon Energy Corporation,2020,2,2020-08-05,2083230,David Hager,David Hager,100.0,0,18,1968,014934_2020_Q2_2083230.txt,,True
014934,Devon Energy Corporation,2020,3,2020-10-30,2168515,David Hager,David Hager,100.0,1,11,3775,014934_2020_Q3_2168515.txt,,True
014934,Devon Energy Corporation,2021,1,2021-05-05,2296633,Richard Muncrief,Richard Muncrief,100.0,2,17,3109,014934_2021_Q1_2296633.txt,,True
014934,Devon Energy Corporation,2021,2,2021-08-04,2362813,Richard Muncrief,Richard Muncrief,100.0,2,6,2383,014934_2021_Q2_2362813.txt,,True
014934,Devon Energy Corporation,2021,3,2021-11-03,2423340,Richard Muncrief,Richard Muncrief,100.0,2,8,2706,014934_2021_Q3_2423340.txt,,True
014934,Devon Energy Corporation,2021,4,2022-02-16,2496106,Richard Muncrief,Richard Muncrief,100.0,2,5,1897,014934_2021_Q4_2496106.txt,,True
014934,Devon Energy Corporation,2022,1,2022-05-03,2596047,Richard Muncrief,Richard Muncrief,100.0,2,6,2604,014934_2022_Q1_2596047.txt,,True
014934,Devon Energy Corporation,2022,2,2022-08-02,2612233,Richard Muncrief,Richard Muncrief,100.0,2,7,3180,014934_2022_Q2_2612233.txt,,True
014934,Devon Energy Corporation,2022,3,2022-11-02,2672347,Richard Muncrief,Richard Muncrief,100.0,2,4,2058,014934_2022_Q3_2672347.txt,,True
004321,Emerson Electric Co.,2018,1,2018-02-06,1381692,David Farr,David Farr,100.0,1,38,9095,004321_2018_Q1_1381692.txt,,True
004321,Emerson Electric Co.,2018,2,2018-05-01,1446697,David Farr,David Farr,100.0,1,35,8487,004321_2018_Q2_1446697.txt,,True
004321,Emerson Electric Co.,2018,3,2018-08-07,1538076,David Farr,David Farr,100.0,1,53,7004,004321_2018_Q3_1538076.txt,,True
004321,Emerson Electric Co.,2018,4,2018-11-06,1613059,David Farr,David Farr,100.0,1,40,7446,004321_2018_Q4_1613059.txt,,True
