companyid,transcriptid,mostimportantdateutc,headline,transcriptcollectiontypename,transcriptpresentationtypename,transcriptcreationdate_utc,audiolengthsec,priority,call_quarter,call_year,gvkey,companyname
1340740,1981650,2020-05-01,"Honeywell International Inc., Q1 2020 Earnings Call, May 01, 2020",Proofed Copy,Final,2020-05-12,4398,0,1.0,2020.0,001300,Honeywell International Inc.
1340740,2090264,2020-07-24,"Honeywell International Inc., Q2 2020 Earnings Call, Jul 24, 2020",Audited Copy,Final,2020-09-04,4035,0,2.0,2020.0,001300,Honeywell International Inc.
1340740,2154530,2020-10-30,"Honeywell International Inc., Q3 2020 Earnings Call, Oct 30, 2020",Proofed Copy,Final,2020-11-27,3973,0,3.0,2020.0,001300,Honeywell International Inc.
1340740,2253176,2021-01-29,"Honeywell International Inc., Q4 2020 Earnings Call, Jan 29, 2021",Proofed Copy,Final,2021-04-19,4313,0,4.0,2020.0,001300,Honeywell International Inc.
1340740,2256490,2021-04-23,"Honeywell International Inc., Q1 2021 Earnings Call, Apr 23, 2021",Edited Copy,Final,2021-04-23,4009,0,1.0,2021.0,001300,Honeywell International Inc.
1340740,2383870,2021-07-23,"Honeywell International Inc., Q2 2021 Earnings Call, Jul 23, 2021",Proofed Copy,Final,2021-08-23,3908,0,2.0,2021.0,001300,Honeywell International Inc.
1340740,2410081,2021-10-22,"Honeywell International Inc., Q3 2021 Earnings Call, Oct 22, 2021",Edited Copy,Final,2021-10-22,3831,0,3.0,2021.0,001300,Honeywell International Inc.
1340740,2484166,2022-02-03,"Honeywell International Inc., Q4 2021 Earnings Call, Feb 03, 2022",Edited Copy,Final,2022-02-03,4304,0,4.0,2021.0,001300,Honeywell International Inc.
1340740,2563175,2022-04-29,"Honeywell International Inc., Q1 2022 Earnings Call, Apr 29, 2022",Proofed Copy,Final,2022-05-11,3738,0,1.0,2022.0,001300,Honeywell International Inc.
1340740,2607042,2022-07-28,"Honeywell International Inc., Q2 2022 Earnings Call, Jul 28, 2022",Edited Copy,Final,2022-07-28,3845,0,2.0,2022.0,001300,Honeywell International Inc.
1340740,2665726,2022-10-27,"Honeywell International Inc., Q3 2022 Earnings Call, Oct 27, 2022",Edited Copy,Final,2022-10-27,3933,0,3.0,2022.0,001300,Honeywell International Inc.
1342651,1463013,2018-05-10,"TechnipFMC plc, Q1 2018 Earnings Call, May 10, 2018",Audited Copy,Final,2018-05-14,3868,0,1.0,2018.0,030923,TechnipFMC plc
1342651,1515680,2018-07-26,"TechnipFMC plc, Q2 2018 Earnings Call, Jul 26, 2018",Audited Copy,Final,2018-08-01,3777,0,2.0,2018.0,030923,TechnipFMC plc
1342651,1586406,2018-10-25,"TechnipFMC plc, Q3 2018 Earnings Call, Oct 25, 2018",Audited Copy,Final,2018-11-01,3788,0,3.0,2018.0,030923,TechnipFMC plc
1342651,2102358,2019-02-21,"TechnipFMC plc, Q4 2018 Earnings Call, Feb 21, 2019",Audited Copy,Final,2020-09-22,3864,0,4.0,2018.0,030923,TechnipFMC plc
1342651,1711306,2019-04-26,"TechnipFMC plc, Q1 2019 Earnings Call, Apr 26, 2019",Audited Copy,Final,2019-04-29,3915,0,1.0,2019.0,030923,TechnipFMC plc
1342651,1781866,2019-07-25,"TechnipFMC plc, Q2 2019 Earnings Call, Jul 25, 2019",Audited Copy,Final,2019-07-29,3781,0,2.0,2019.0,030923,TechnipFMC plc
1342651,2091823,2019-10-24,"TechnipFMC plc, Q3 2019 Earnings Call, Oct 24, 2019",Audited Copy,Final,2020-09-08,3595,0,3.0,2019.0,030923,TechnipFMC plc
1342651,1932043,2020-02-27,"TechnipFMC plc, Q4 2019 Earnings Call, Feb 27, 2020",Proofed Copy,Final,2020-03-09,3766,0,4.0,2019.0,030923,TechnipFMC plc
1342651,2014300,2020-04-23,"TechnipFMC plc, Q1 2020 Earnings Call, Apr 23, 2020",Audited Copy,Final,2020-06-10,3993,0,1.0,2020.0,030923,TechnipFMC plc
1342651,2079731,2020-07-30,"TechnipFMC plc, Q2 2020 Earnings Call, Jul 30, 2020",Proofed Copy,Final,2020-08-21,3890,0,2.0,2020.0,030923,TechnipFMC plc
1342651,2115541,2020-10-22,"TechnipFMC plc, Q3 2020 Earnings Call, Oct 22, 2020",Edited Copy,Final,2020-10-22,4016,0,3.0,2020.0,030923,TechnipFMC plc
1342651,2223250,2021-02-25,"TechnipFMC plc, Q4 2020 Earnings Call, Feb 25, 2021",Edited Copy,Final,2021-02-25,3598,0,4.0,2020.0,030923,TechnipFMC plc
1342651,2260926,2021-04-28,"TechnipFMC plc, Q1 2021 Earnings Call, Apr 28, 2021",Edited Copy,Final,2021-04-28,4050,0,1.0,2021.0,030923,TechnipFMC plc
1342651,2349551,2021-07-22,"TechnipFMC plc, Q2 2021 Earnings Call, Jul 22, 2021",Edited Copy,Final,2021-07-22,3716,0,2.0,2021.0,030923,TechnipFMC plc
1342651,2408835,2021-10-21,"TechnipFMC plc, Q3 2021 Earnings Call, Oct 21, 2021",Edited Copy,Final,2021-10-21,2798,0,3.0,2021.0,030923,TechnipFMC plc
1342651,2505874,2022-02-24,"TechnipFMC plc, Q4 2021 Earnings Call, Feb 24, 2022",Edited Copy,Final,2022-02-24,3642,0,4.0,2021.0,030923,TechnipFMC plc
1342651,2546644,2022-04-28,"TechnipFMC plc, Q1 2022 Earnings Call, Apr 28, 2022",Edited Copy,Final,2022-04-28,3463,0,1.0,2022.0,030923,TechnipFMC plc
1342651,2607270,2022-07-28,"TechnipFMC plc, Q2 2022 Earnings Call, Jul 28, 2022",Edited Copy,Final,2022-07-28,2961,0,2.0,2022.0,030923,TechnipFMC plc
1342651,2665191,2022-10-27,"TechnipFMC plc, Q3 2022 Earnings Call, Oct 27, 2022",Edited Copy,Final,2022-10-27,2481,0,3.0,2022.0,030923,TechnipFMC plc
1413208,1366729,2018-01-09,"Acuity Brands, Inc., Q1 2018 Earnings Call, Jan 09, 2018",Audited Copy,Final,2018-01-10,4054,0,1.0,2018.0,146017,Acuity Inc.
1413208,1427686,2018-04-04,"Acuity Brands, Inc., Q2 2018 Earnings Call, Apr 04, 2018",Audited Copy,Final,2018-04-05,3826,0,2.0,2018.0,146017,Acuity Inc.
1413208,1497033,2018-07-03,"Acuity Brands, Inc., Q3 2018 Earnings Call, Jul 03, 2018",Edited Copy,Final,2018-07-03,3869,0,3.0,2018.0,146017,Acuity Inc.
1413208,1565252,2018-10-03,"Acuity Brands, Inc., Q4 2018 Earnings Call, Oct 03, 2018",Audited Copy,Final,2018-10-04,3995,0,4.0,2018.0,146017,Acuity Inc.
1413208,1636025,2019-01-09,"Acuity Brands, Inc., Q1 2019 Earnings Call, Jan 09, 2019",Audited Copy,Final,2019-01-16,3836,0,1.0,2019.0,146017,Acuity Inc.
1413208,1698022,2019-04-03,"Acuity Brands, Inc., Q2 2019 Earnings Call, Apr 03, 2019",Proofed Copy,Final,2019-04-10,3680,0,2.0,2019.0,146017,Acuity Inc.
1413208,1768830,2019-07-02,"Acuity Brands, Inc., Q3 2019 Earnings Call, Jul 02, 2019",Proofed Copy,Final,2019-07-03,3683,0,3.0,2019.0,146017,Acuity Inc.
1413208,1831044,2019-10-02,"Acuity Brands, Inc., Q4 2019 Earnings Call, Oct 02, 2019",Audited Copy,Final,2019-10-04,4112,0,4.0,2019.0,146017,Acuity Inc.
1413208,1888832,2020-01-09,"Acuity Brands, Inc., Q1 2020 Earnings Call, Jan 09, 2020",Audited Copy,Final,2020-01-13,3791,0,1.0,2020.0,146017,Acuity Inc.
1413208,1950109,2020-04-02,"Acuity Brands, Inc., Q2 2020 Earnings Call, Apr 02, 2020",Edited Copy,Final,2020-04-02,3804,0,2.0,2020.0,146017,Acuity Inc.
1413208,2030550,2020-06-30,"Acuity Brands, Inc., Q3 2020 Earnings Call, Jun 30, 2020",Proofed Copy,Final,2020-07-01,2844,0,3.0,2020.0,146017,Acuity Inc.
1413208,2146453,2020-10-08,"Acuity Brands, Inc., Q4 2020 Earnings Call, Oct 08, 2020",Proofed Copy,Final,2020-11-18,3396,0,4.0,2020.0,146017,Acuity Inc.
1413208,2247254,2021-01-07,"Acuity Brands, Inc., Q1 2021 Earnings Call, Jan 07, 2021",Proofed Copy,Final,2021-04-06,2626,0,1.0,2021.0,146017,Acuity Inc.
1413208,2245324,2021-03-31,"Acuity Brands, Inc., Q2 2021 Earnings Call, Mar 31, 2021",Edited Copy,Final,2021-03-31,3445,0,2.0,2021.0,146017,Acuity Inc.
1413208,2404490,2021-10-06,"Acuity Brands, Inc., Q4 2021 Earnings Call, Oct 06, 2021",Edited Copy,Final,2021-10-06,2680,0,4.0,2021.0,146017,Acuity Inc.
1413208,2468575,2022-01-07,"Acuity Brands, Inc., Q1 2022 Earnings Call, Jan 07, 2022",Edited Copy,Final,2022-01-07,3247,0,1.0,2022.0,146017,Acuity Inc.
1413208,2535250,2022-04-05,"Acuity Brands, Inc., Q2 2022 Earnings Call, Apr 05, 2022",Edited Copy,Final,2022-04-05,2304,0,2.0,2022.0,146017,Acuity Inc.
1413208,2594492,2022-06-30,"Acuity Brands, Inc., Q3 2022 Earnings Call, Jun 30, 2022",Edited Copy,Final,2022-06-30,2409,0,3.0,2022.0,146017,Acuity Inc.
1413208,2658111,2022-10-04,"Acuity Brands, Inc., Q4 2022 Earnings Call, Oct 04, 2022",Proofed Copy,Final,2022-10-18,3331,0,4.0,2022.0,146017,Acuity Inc.
1462309,1380480,2018-02-05,"Skyworks Solutions, Inc., Q1 2018 Earnings Call, Feb 05, 2018",Edited Copy,Final,2018-02-06,2627,0,1.0,2018.0,001327,"Skyworks Solutions, Inc."
1462309,1453516,2018-05-03,"Skyworks Solutions, Inc., Q2 2018 Earnings Call, May 03, 2018",Audited Copy,Final,2018-05-08,2631,0,2.0,2018.0,001327,"Skyworks Solutions, Inc."
1462309,1545497,2018-07-19,"Skyworks Solutions, Inc., Q3 2018 Earnings Call, Jul 19, 2018",Audited Copy,Final,2018-09-01,2444,0,3.0,2018.0,001327,"Skyworks Solutions, Inc."
1462309,1607779,2018-11-08,"Skyworks Solutions, Inc., Q4 2018 Earnings Call, Nov 08, 2018",Audited Copy,Final,2018-11-15,2830,0,4.0,2018.0,001327,"Skyworks Solutions, Inc."
1462309,1649233,2019-02-05,"Skyworks Solutions, Inc., Q1 2019 Earnings Call, Feb 05, 2019",Audited Copy,Final,2019-02-07,2930,0,1.0,2019.0,001327,"Skyworks Solutions, Inc."
1462309,1724356,2019-05-02,"Skyworks Solutions, Inc., Q2 2019 Earnings Call, May 02, 2019",Audited Copy,Final,2019-05-08,2828,0,2.0,2019.0,001327,"Skyworks Solutions, Inc."
1462309,1805743,2019-08-07,"Skyworks Solutions, Inc., Q3 2019 Earnings Call, Aug 07, 2019",Audited Copy,Final,2019-08-15,2548,0,3.0,2019.0,001327,"Skyworks Solutions, Inc."
1462309,1877918,2019-11-12,"Skyworks Solutions, Inc., Q4 2019 Earnings Call, Nov 12, 2019",Audited Copy,Final,2019-12-04,2871,0,4.0,2019.0,001327,"Skyworks Solutions, Inc."
1462309,1894688,2020-01-23,"Skyworks Solutions, Inc., Q1 2020 Earnings Call, Jan 23, 2020",Audited Copy,Final,2020-01-28,2836,0,1.0,2020.0,001327,"Skyworks Solutions, Inc."
1462309,1995366,2020-05-04,"Skyworks Solutions, Inc., Q2 2020 Earnings Call, May 04, 2020",Audited Copy,Final,2020-05-22,2992,0,2.0,2020.0,001327,"Skyworks Solutions, Inc."
1462309,2091711,2020-07-23,"Skyworks Solutions, Inc., Q3 2020 Earnings Call, Jul 23, 2020",Audited Copy,Final,2020-09-08,2985,0,3.0,2020.0,001327,"Skyworks Solutions, Inc."
1462309,2126387,2020-11-02,"Skyworks Solutions, Inc., Q4 2020 Earnings Call, Nov 02, 2020",Edited Copy,Final,2020-11-03,2780,0,4.0,2020.0,001327,"Skyworks Solutions, Inc."
1462309,2184801,2021-01-28,"Skyworks Solutions, Inc., Q1 2021 Earnings Call, Jan 28, 2021",Edited Copy,Final,2021-01-29,2940,0,1.0,2021.0,001327,"Skyworks Solutions, Inc."
1462309,2263770,2021-04-29,"Skyworks Solutions, Inc., Q2 2021 Earnings Call, Apr 29, 2021",Edited Copy,Final,2021-04-29,2838,0,2.0,2021.0,001327,"Skyworks Solutions, Inc."
1462309,2355703,2021-07-29,"Skyworks Solutions, Inc., Q3 2021 Earnings Call, Jul 29, 2021",Edited Copy,Final,2021-07-30,3012,0,3.0,2021.0,001327,"Skyworks Solutions, Inc."
1462309,2426363,2021-11-04,"Skyworks Solutions, Inc., Q4 2021 Earnings Call, Nov 04, 2021",Edited Copy,Final,2021-11-04,3021,0,4.0,2021.0,001327,"Skyworks Solutions, Inc."
1462309,2489187,2022-02-03,"Skyworks Solutions, Inc., Q1 2022 Earnings Call, Feb 03, 2022",Audited Copy,Final,2022-02-09,2873,0,1.0,2022.0,001327,"Skyworks Solutions, Inc."
1462309,2551673,2022-05-03,"Skyworks Solutions, Inc., Q2 2022 Earnings Call, May 03, 2022",Edited Copy,Final,2022-05-03,2867,0,2.0,2022.0,001327,"Skyworks Solutions, Inc."
1462309,2617107,2022-08-04,"Skyworks Solutions, Inc., Q3 2022 Earnings Call, Aug 04, 2022",Edited Copy,Final,2022-08-04,3050,0,3.0,2022.0,001327,"Skyworks Solutions, Inc."
1462309,2674742,2022-11-03,"Skyworks Solutions, Inc., Q4 2022 Earnings Call, Nov 03, 2022",Edited Copy,Final,2022-11-03,2846,0,4.0,2022.0,001327,"Skyworks Solutions, Inc."
3449701,1435478,2018-04-24,"Wynn Resorts, Limited, Q1 2018 Earnings Call, Apr 24, 2018",Edited Copy,Final,2018-04-25,3263,0,1.0,2018.0,149318,"Wynn Resorts, Limited"
3449701,1530312,2018-08-01,"Wynn Resorts, Limited, Q2 2018 Earnings Call, Aug 01, 2018",Audited Copy,Final,2018-08-10,2686,0,2.0,2018.0,149318,"Wynn Resorts, Limited"
3449701,1602990,2018-11-07,"Wynn Resorts, Limited, Q3 2018 Earnings Call, Nov 07, 2018",Audited Copy,Final,2018-11-13,2277,0,3.0,2018.0,149318,"Wynn Resorts, Limited"
3449701,1643441,2019-01-30,"Wynn Resorts, Limited, Q4 2018 Earnings Call, Jan 30, 2019",Edited Copy,Final,2019-01-31,2669,0,4.0,2018.0,149318,"Wynn Resorts, Limited"
3449701,1738892,2019-05-09,"Wynn Resorts, Limited, Q1 2019 Earnings Call, May 09, 2019",Audited Copy,Final,2019-05-17,2110,0,1.0,2019.0,149318,"Wynn Resorts, Limited"
3449701,1817094,2019-08-06,"Wynn Resorts, Limited, Q2 2019 Earnings Call, Aug 06, 2019",Proofed Copy,Final,2019-09-05,2009,0,2.0,2019.0,149318,"Wynn Resorts, Limited"
3449701,1872098,2019-11-06,"Wynn Resorts, Limited, Q3 2019 Earnings Call, Nov 06, 2019",Audited Copy,Final,2019-11-22,2436,0,3.0,2019.0,149318,"Wynn Resorts, Limited"
3449701,1919093,2020-02-06,"Wynn Resorts, Limited, Q4 2019 Earnings Call, Feb 06, 2020",Audited Copy,Final,2020-02-24,1367,0,4.0,2019.0,149318,"Wynn Resorts, Limited"
3449701,2016769,2020-05-06,"Wynn Resorts, Limited, Q1 2020 Earnings Call, May 06, 2020",Proofed Copy,Final,2020-06-14,2661,0,1.0,2020.0,149318,"Wynn Resorts, Limited"
3449701,2067886,2020-08-04,"Wynn Resorts, Limited, Q2 2020 Earnings Call, Aug 04, 2020",Audited Copy,Final,2020-08-10,1895,0,2.0,2020.0,149318,"Wynn Resorts, Limited"
3449701,2131450,2020-11-05,"Wynn Resorts, Limited, Q3 2020 Earnings Call, Nov 05, 2020",Edited Copy,Final,2020-11-05,2453,0,3.0,2020.0,149318,"Wynn Resorts, Limited"
3449701,2193011,2021-02-04,"Wynn Resorts, Limited, Q4 2020 Earnings Call, Feb 04, 2021",Edited Copy,Final,2021-02-05,2154,0,4.0,2020.0,149318,"Wynn Resorts, Limited"
3449701,2278794,2021-05-10,"Wynn Resorts, Limited, Q1 2021 Earnings Call, May 10, 2021",Edited Copy,Final,2021-05-10,1949,0,1.0,2021.0,149318,"Wynn Resorts, Limited"
3449701,2363306,2021-08-04,"Wynn Resorts, Limited, Q2 2021 Earnings Call, Aug 04, 2021",Edited Copy,Final,2021-08-04,1903,0,2.0,2021.0,149318,"Wynn Resorts, Limited"
3449701,2431936,2021-11-09,"Wynn Resorts, Limited, Q3 2021 Earnings Call, Nov 09, 2021",Edited Copy,Final,2021-11-09,2290,0,3.0,2021.0,149318,"Wynn Resorts, Limited"
3449701,2494977,2022-02-15,"Wynn Resorts, Limited, Q4 2021 Earnings Call, Feb 15, 2022",Edited Copy,Final,2022-02-15,2557,0,4.0,2021.0,149318,"Wynn Resorts, Limited"
3449701,3193087,2022-05-10,"Wynn Resorts, Limited, Q1 2022 Earnings Call, May 10, 2022",Edited Copy,Final,2024-07-23,2090,0,1.0,2022.0,149318,"Wynn Resorts, Limited"
3449701,2656712,2022-08-09,"Wynn Resorts, Limited, Q2 2022 Earnings Call, Aug 09, 2022",Audited Copy,Final,2022-10-11,2097,0,2.0,2022.0,149318,"Wynn Resorts, Limited"
3449701,2682431,2022-11-09,"Wynn Resorts, Limited, Q3 2022 Earnings Call, Nov 09, 2022",Edited Copy,Final,2022-11-10,2218,0,3.0,2022.0,149318,"Wynn Resorts, Limited"
4222231,1461557,2018-05-03,"Activision Blizzard, Inc., Q1 2018 Earnings Call, May 03, 2018",Audited Copy,Final,2018-05-11,2941,0,1.0,2018.0,180405,"Activision Blizzard, Inc."
4222231,1534521,2018-08-02,"Activision Blizzard, Inc., Q2 2018 Earnings Call, Aug 02, 2018",Audited Copy,Final,2018-08-15,2768,0,2.0,2018.0,180405,"Activision Blizzard, Inc."
4222231,1613148,2018-11-08,"Activision Blizzard, Inc., Q3 2018 Earnings Call, Nov 08, 2018",Audited Copy,Final,2018-11-23,2657,0,3.0,2018.0,180405,"Activision Blizzard, Inc."
4222231,1656891,2019-02-12,"Activision Blizzard, Inc., Q4 2018 Earnings Call, Feb 12, 2019",Audited Copy,Final,2019-02-14,3156,0,4.0,2018.0,180405,"Activision Blizzard, Inc."
4222231,1724740,2019-05-02,"Activision Blizzard, Inc., Q1 2019 Earnings Call, May 02, 2019",Audited Copy,Final,2019-05-08,2915,0,1.0,2019.0,180405,"Activision Blizzard, Inc."
4222231,1831392,2019-08-08,"Activision Blizzard, Inc., Q2 2019 Earnings Call, Aug 08, 2019",Audited Copy,Final,2019-10-08,2849,0,2.0,2019.0,180405,"Activision Blizzard, Inc."
4222231,1861862,2019-11-07,"Activision Blizzard, Inc., Q3 2019 Earnings Call, Nov 07, 2019",Audited Copy,Final,2019-11-12,3148,0,3.0,2019.0,180405,"Activision Blizzard, Inc."
4222231,1905805,2020-02-06,"Activision Blizzard, Inc., Q4 2019 Earnings Call, Feb 06, 2020",Audited Copy,Final,2020-02-12,2958,0,4.0,2019.0,180405,"Activision Blizzard, Inc."
4222231,1999950,2020-05-05,"Activision Blizzard, Inc., Q1 2020 Earnings Call, May 05, 2020",Audited Copy,Final,2020-05-27,3763,0,1.0,2020.0,180405,"Activision Blizzard, Inc."
4222231,2086341,2020-08-04,"Activision Blizzard, Inc., Q2 2020 Earnings Call, Aug 04, 2020",Proofed Copy,Final,2020-08-28,3520,0,2.0,2020.0,180405,"Activision Blizzard, Inc."
4222231,2154209,2020-10-29,"Activision Blizzard, Inc., Q3 2020 Earnings Call, Oct 29, 2020",Proofed Copy,Final,2020-11-27,3015,0,3.0,2020.0,180405,"Activision Blizzard, Inc."
4222231,2193355,2021-02-04,"Activision Blizzard, Inc., Q4 2020 Earnings Call, Feb 04, 2021",Edited Copy,Final,2021-02-05,3943,0,4.0,2020.0,180405,"Activision Blizzard, Inc."
4222231,2269272,2021-05-04,"Activision Blizzard, Inc., Q1 2021 Earnings Call, May 04, 2021",Edited Copy,Final,2021-05-04,3795,0,1.0,2021.0,180405,"Activision Blizzard, Inc."
4222231,2361605,2021-08-03,"Activision Blizzard, Inc., Q2 2021 Earnings Call, Aug 03, 2021",Edited Copy,Final,2021-08-04,3219,0,2.0,2021.0,180405,"Activision Blizzard, Inc."
4222231,2467459,2021-11-02,"Activision Blizzard, Inc., Q3 2021 Earnings Call, Nov 02, 2021",Audited Copy,Final,2022-01-05,3723,0,3.0,2021.0,180405,"Activision Blizzard, Inc."
6569181,1433442,2018-04-19,"Philip Morris International Inc., Q1 2018 Earnings Call, Apr 19, 2018",Audited Copy,Final,2018-04-21,4690,0,1.0,2018.0,179621,Philip Morris International Inc.
6569181,1503690,2018-07-19,"Philip Morris International Inc., Q2 2018 Earnings Call, Jul 19, 2018",Edited Copy,Final,2018-07-19,4586,0,2.0,2018.0,179621,Philip Morris International Inc.
6569181,1572602,2018-10-18,"Philip Morris International Inc., Q3 2018 Earnings Call, Oct 18, 2018",Audited Copy,Final,2018-10-19,3513,0,3.0,2018.0,179621,Philip Morris International Inc.
6569181,1659881,2019-02-07,"Philip Morris International Inc., Q4 2018 Earnings Call, Feb 07, 2019",Audited Copy,Final,2019-02-19,4403,0,4.0,2018.0,179621,Philip Morris International Inc.
6569181,1702250,2019-04-18,"Philip Morris International Inc., Q1 2019 Earnings Call, Apr 18, 2019",Audited Copy,Final,2019-04-23,3158,0,1.0,2019.0,179621,Philip Morris International Inc.
6569181,1773872,2019-07-18,"Philip Morris International Inc., Q2 2019 Earnings Call, Jul 18, 2019",Proofed Copy,Final,2019-07-19,3726,0,2.0,2019.0,179621,Philip Morris International Inc.
6569181,1877076,2019-10-17,"Philip Morris International Inc., Q3 2019 Earnings Call, Oct 17, 2019",Audited Copy,Final,2019-12-03,4447,0,3.0,2019.0,179621,Philip Morris International Inc.
6569181,1904551,2020-02-06,"Philip Morris International Inc., Q4 2019 Earnings Call, Feb 06, 2020",Proofed Copy,Final,2020-02-11,4208,0,4.0,2019.0,179621,Philip Morris International Inc.
6569181,2013033,2020-04-21,"Philip Morris International Inc., Q1 2020 Earnings Call, Apr 21, 2020",Audited Copy,Final,2020-06-10,4672,0,1.0,2020.0,179621,Philip Morris International Inc.
6569181,2083127,2020-07-21,"Philip Morris International Inc., Q2 2020 Earnings Call, Jul 21, 2020",Proofed Copy,Final,2020-08-25,5352,0,2.0,2020.0,179621,Philip Morris International Inc.
6569181,2158240,2020-10-20,"Philip Morris International Inc., Q3 2020 Earnings Call, Oct 20, 2020",Proofed Copy,Final,2020-12-03,3943,0,3.0,2020.0,179621,Philip Morris International Inc.
6569181,2399400,2021-02-04,"Philip Morris International Inc., Q4 2020 Earnings Call, Feb 04, 2021",Proofed Copy,Final,2021-09-20,4678,0,4.0,2020.0,179621,Philip Morris International Inc.
6569181,2401727,2021-04-20,"Philip Morris International Inc., Q1 2021 Earnings Call, Apr 20, 2021",Proofed Copy,Final,2021-09-27,4325,0,1.0,2021.0,179621,Philip Morris International Inc.
6569181,2382499,2021-07-20,"Philip Morris International Inc., Q2 2021 Earnings Call, Jul 20, 2021",Audited Copy,Final,2021-08-19,4472,0,2.0,2021.0,179621,Philip Morris International Inc.
6569181,2473756,2021-10-19,"Philip Morris International Inc., Q3 2021 Earnings Call, Oct 19, 2021",Edited Copy,Final,2022-01-18,4050,0,3.0,2021.0,179621,Philip Morris International Inc.
6569181,2495710,2022-02-10,"Philip Morris International Inc., Q4 2021 Earnings Call, Feb 10, 2022",Proofed Copy,Final,2022-02-16,5068,0,4.0,2021.0,179621,Philip Morris International Inc.
6569181,2542034,2022-04-21,"Philip Morris International Inc., Q1 2022 Earnings Call, Apr 21, 2022",Edited Copy,Final,2022-04-22,4812,0,1.0,2022.0,179621,Philip Morris International Inc.
6569181,2648801,2022-07-21,"Philip Morris International Inc., Q2 2022 Earnings Call, Jul 21, 2022",Proofed Copy,Final,2022-09-15,3771,0,2.0,2022.0,179621,Philip Morris International Inc.
6569181,2660060,2022-10-20,"Philip Morris International Inc., Q3 2022 Earnings Call, Oct 20, 2022",Edited Copy,Final,2022-10-20,3991,0,3.0,2022.0,179621,Philip Morris International Inc.
10081196,1446701,2018-05-01,"Fidelity National Information Services, Inc., Q1 2018 Earnings Call, May 01, 2018",Audited Copy,Final,2018-05-03,2689,0,1.0,2018.0,165993,"Fidelity National Information Services, Inc."
