gvkey,datadate,fyear,at,dltt,dlc,oibdp,ppent,che,prcc_f,csho,dltis,dltr,sstk,prstkc,sich
002435,2021-04-30,2020,6522.0,2403.0,225.0,1121.0,899.0,1150.0,76.28,478.729,0.0,0.0,0.0,21.0,2085
002435,2022-04-30,2021,6373.0,2073.0,271.0,1342.0,949.0,874.0,67.44,479.02,0.0,0.0,0.0,11.0,2085
002435,2023-04-30,2022,7777.0,2741.0,257.0,1337.0,1115.0,384.0,65.09,479.316,648.0,250.0,0.0,0.0,2085
002435,2024-04-30,2023,8166.0,2445.0,752.0,1281.0,1170.0,456.0,47.85,472.6,0.0,0.0,0.0,400.0,2085
002574,2017-12-31,2017,35739.0,11790.0,19.0,5015.0,31764.0,419.0,55.01,889.851,850.0,333.0,0.0,1970.0,4011
002574,2018-12-31,2018,36729.0,14739.0,18.0,6104.0,31998.0,1111.0,62.13,818.18,3000.0,19.0,0.0,4671.0,4011
002574,2019-12-31,2019,38257.0,16486.0,302.0,6223.0,32700.0,1954.0,72.36,773.471,2000.0,518.0,0.0,3373.0,4011
002574,2020-12-31,2020,39793.0,16759.0,446.0,5645.0,32916.0,3131.0,90.75,762.529,1000.0,745.0,0.0,867.0,4011
002574,2021-12-31,2021,40531.0,16663.0,245.0,6481.0,33516.0,2316.0,37.6,2201.787,0.0,426.0,0.0,2886.0,4011
002574,2022-12-31,2022,41912.0,18384.0,220.0,7212.0,34747.0,2087.0,30.98,2066.367,2000.0,186.0,0.0,4731.0,4011
002574,2023-12-31,2023,42408.0,18466.0,626.0,7035.0,35433.0,1436.0,34.67,1958.757,600.0,153.0,0.0,3482.0,4011
002663,2017-07-31,2017,7726.0,2499.0,1037.0,1995.0,2454.0,319.0,52.83,301.0,211.0,490.0,2.0,459.0,2030
002663,2018-07-31,2018,14529.0,7998.0,1896.0,1711.0,3233.0,226.0,40.9,301.0,6224.0,63.0,0.0,109.0,2030
002663,2019-07-31,2019,13148.0,7103.0,1371.0,1555.0,2455.0,31.0,41.34,301.0,0.0,702.0,0.0,8.0,2030
002663,2020-07-31,2020,12372.0,5178.0,1269.0,1673.0,2622.0,859.0,49.57,302.0,1000.0,2268.0,23.0,12.0,2030
002663,2021-07-31,2021,11734.0,5190.0,102.0,1619.0,2605.0,69.0,43.72,302.0,0.0,921.0,2.0,51.0,2030
002663,2022-07-31,2022,11892.0,4173.0,876.0,1511.0,2582.0,109.0,49.35,299.0,0.0,453.0,3.0,185.0,2030
002663,2023-07-31,2023,12058.0,4706.0,261.0,1756.0,2673.0,189.0,45.82,298.0,500.0,566.0,22.0,161.0,2030
002710,2018-02-28,2017,20538.7,9417.6,769.1,2747.2,4789.7,90.3,215.48,191.305,7933.4,7128.7,49.4,1070.2,2082
002710,2019-02-28,2018,29231.5,11759.8,1856.7,2879.4,5267.3,93.6,169.16,190.129,3657.6,62.8,63.2,517.9,2082
002710,2020-02-29,2019,27323.2,11694.4,1050.4,3023.6,5814.4,81.4,172.38,191.128,1291.3,2195.3,78.2,64.3,2082
002710,2021-02-28,2020,27104.8,10884.2,98.0,3258.2,6299.5,460.6,214.14,193.398,1194.7,2721.3,58.9,7.7,2082
002710,2022-02-28,2021,25855.8,9945.5,1008.7,3316.3,6538.5,199.4,215.62,187.646,995.6,1365.3,177.6,1400.3,2082
002710,2023-02-28,2022,24662.3,11703.9,1256.2,3307.2,7307.7,133.5,223.7,183.199,3344.9,2159.7,42.4,3210.6,2082
002710,2024-02-29,2023,25691.7,11269.8,1287.8,3601.2,8670.5,152.4,248.52,182.888,1144.4,809.7,104.5,260.9,2082
002751,2017-06-30,2017,40112.0,9068.0,1327.0,3071.0,1879.0,6944.0,77.92,316.0,5171.0,310.0,26.0,600.0,5122
002751,2018-06-30,2018,39951.0,8012.0,1001.0,3007.0,2487.0,1763.0,48.83,309.0,3.0,954.0,0.0,553.0,5122
002751,2019-06-30,2019,40963.0,7579.0,452.0,2664.0,2356.0,2531.0,47.1,299.0,0.0,1102.0,0.0,614.0,5122
002751,2020-06-30,2020,40766.0,7106.0,114.0,2572.0,2792.0,2771.0,52.19,293.0,0.0,1399.0,8.0,350.0,5122
002751,2021-06-30,2021,44453.0,5739.0,976.0,2714.0,2820.0,3407.0,57.09,291.0,0.0,570.0,8.0,200.0,5122
002751,2022-06-30,2022,43878.0,5123.0,682.0,2362.0,2818.0,4717.0,52.27,273.0,0.0,885.0,,1019.0,5122
002751,2023-06-30,2023,43417.0,4284.0,892.0,2691.0,2897.0,4043.0,94.57,251.0,0.0,579.0,56.0,2000.0,5122
002817,2017-12-31,2017,76962.0,23847.0,11031.0,9399.0,14155.0,8599.0,157.58,597.626,9063.0,8384.0,566.0,0.0,3531
002817,2018-12-31,2018,78509.0,25000.0,11553.0,12344.0,13574.0,8029.0,127.07,575.543,8907.0,7829.0,313.0,3798.0,3531
002817,2019-12-31,2019,78453.0,26742.0,11549.0,12201.0,13528.0,8372.0,147.68,550.083,9841.0,8297.0,238.0,4047.0,3531
002817,2020-12-31,2020,78324.0,26456.0,11327.0,8327.0,13004.0,9502.0,182.02,545.304,10431.0,8237.0,229.0,1130.0,3531
002817,2021-12-31,2021,82793.0,26517.0,11914.0,10063.0,12715.0,10339.0,206.74,535.888,6989.0,9796.0,135.0,2668.0,3531
002817,2022-12-31,2022,81943.0,26142.0,11430.0,12330.0,12592.0,7838.0,239.56,516.346,6674.0,7728.0,51.0,4230.0,3531
002817,2023-12-31,2023,87476.0,24899.0,13553.0,17358.0,13236.0,7941.0,295.67,499.377,8257.0,6318.0,12.0,4975.0,3531
002884,2017-12-31,2017,75611.0,37283.0,443.0,6298.0,26852.0,556.0,16.68,1069.169,8789.0,1963.0,0.0,17.0,4813
002884,2018-12-31,2018,70256.0,35409.0,652.0,8809.0,26408.0,492.0,15.15,1080.167,275.0,1936.0,0.0,0.0,4813
002884,2019-12-31,2019,64742.0,33736.0,2716.0,8609.0,27765.0,1693.0,13.21,1090.058,3707.0,4457.0,0.0,0.0,4813
002884,2020-12-31,2020,59394.0,30815.0,2806.0,8721.0,28037.0,409.0,9.75,1096.921,4361.0,7415.0,0.0,0.0,4813
002884,2021-12-31,2021,57993.0,28599.0,1939.0,8307.0,22346.0,356.0,12.55,1023.512,1931.0,3598.0,0.0,1000.0,4813
002884,2022-12-31,2022,45581.0,21506.0,498.0,6544.0,20506.0,1251.0,5.22,1001.688,,8293.0,0.0,200.0,4813
002884,2023-12-31,2023,34018.0,20871.0,425.0,4289.0,20988.0,2238.0,1.83,1008.486,200.0,185.0,0.0,0.0,4813
002991,2017-12-31,2017,253806.0,33571.0,5192.0,21829.0,177712.0,4822.0,125.19,1904.702,3991.0,6310.0,1117.0,,2911
002991,2018-12-31,2018,253863.0,28733.0,5726.0,33865.0,169207.0,10686.0,108.79,1902.838,218.0,6741.0,1147.0,1751.0,2911
002991,2019-12-31,2019,237428.0,26299.0,4559.0,29318.0,154568.0,6201.0,120.51,1882.168,0.0,5025.0,1104.0,4039.0,2911
002991,2020-12-31,2020,239790.0,45382.0,2839.0,14426.0,160567.0,5992.0,84.45,1925.186,12308.0,5489.0,226.0,1757.0,2911
002991,2021-12-31,2021,239535.0,33621.0,1251.0,34105.0,150629.0,6008.0,117.35,1929.806,0.0,7364.0,1421.0,1383.0,2911
002991,2022-12-31,2022,257709.0,24295.0,3075.0,56269.0,147853.0,18531.0,179.49,1915.217,,8742.0,5838.0,11255.0,2911
002991,2023-12-31,2023,261632.0,24003.0,2067.0,43555.0,159041.0,8498.0,149.16,1865.648,150.0,4340.0,261.0,14939.0,2911
003026,2017-12-31,2017,6014.8,2189.4,276.9,902.7,607.7,278.9,50.17,247.63,1621.3,200.0,42.1,400.0,2840
003026,2018-12-31,2018,6069.2,1587.3,604.3,923.3,598.2,316.7,65.76,246.886,0.0,0.0,76.6,200.0,2840
003026,2019-12-31,2019,6657.4,1954.2,269.3,1004.7,723.7,155.7,70.34,245.416,300.0,600.0,52.8,250.0,2840
003026,2020-12-31,2020,7414.5,1980.8,376.4,1098.8,794.4,183.1,87.23,245.36,0.0,0.0,93.0,300.0,2840
003026,2021-12-31,2021,7996.5,1757.3,976.6,1181.1,812.1,240.6,102.5,242.546,799.2,300.0,98.7,500.0,2840
003026,2022-12-31,2022,8345.6,2751.4,95.9,1204.2,923.7,270.3,80.61,243.896,998.8,700.0,26.2,0.0,2840
003026,2023-12-31,2023,8569.2,2377.1,228.5,1283.7,1113.7,344.5,94.56,243.153,0.0,200.0,111.7,300.1,2840
003062,2018-05-31,2017,6958.214,2535.309,0.0,1308.407,1382.73,138.724,182.25,106.326,0.0,550.0,41.848,127.319,2320
003062,2019-05-31,2018,7436.662,2537.507,312.264,1371.575,1430.685,96.645,221.83,103.284,200.0,0.0,65.371,1016.3,7200
003062,2020-05-31,2019,7669.885,2662.4,43.031,1432.321,1563.032,145.402,247.96,103.415,0.0,200.0,90.519,464.518,7200
003062,2021-05-31,2020,8236.823,1773.607,942.92,1629.328,1486.97,493.64,353.54,104.061,0.0,0.0,129.957,554.121,7200
003062,2022-05-31,2021,8147.256,2612.996,355.446,1806.595,1493.676,90.471,398.33,101.711,1190.506,1200.0,117.737,1525.873,7200
003062,2023-05-31,2022,8546.356,2624.683,43.71,2059.705,1574.94,124.149,472.14,101.732,0.0,50.0,3.021,398.865,7200
003062,2024-05-31,2023,9168.817,2172.758,495.322,2349.499,1722.121,342.015,677.97,101.252,0.0,13.45,1.37,700.033,7200
003121,2017-06-30,2017,4573.0,1392.0,806.0,1280.0,931.0,420.0,133.24,129.014,0.0,0.0,,183.0,2842
003121,2018-06-30,2018,5060.0,2284.0,200.0,1291.0,996.0,131.0,135.25,127.983,891.0,400.0,,271.0,2842
003121,2019-06-30,2019,5116.0,2294.0,398.0,1287.0,1034.0,111.0,153.11,125.686,0.0,0.0,,661.0,2842
003121,2020-06-30,2020,6213.0,3070.0,66.0,1441.0,1408.0,871.0,219.37,126.199,492.0,0.0,,248.0,2842
003121,2021-06-30,2021,6334.0,2800.0,386.0,1436.0,1653.0,319.0,179.91,122.78,0.0,0.0,,905.0,2842
003121,2022-06-30,2022,6158.0,2801.0,321.0,943.0,1694.0,183.0,140.98,123.152,1085.0,1405.0,,25.0,2842
003121,2023-06-30,2023,5945.0,2808.0,146.0,1067.0,1720.0,367.0,159.04,123.82,0.0,0.0,,0.0,2842
003144,2017-12-31,2017,87896.0,31182.0,16503.0,10648.0,8203.0,20675.0,45.88,4259.0,29857.0,28768.0,1595.0,3682.0,2086
003144,2018-12-31,2018,83216.0,25364.0,18191.0,10814.0,8232.0,15964.0,47.35,4268.0,27339.0,30568.0,1476.0,1912.0,2086
003144,2019-12-31,2019,86381.0,28627.0,15528.0,11887.0,12210.0,11175.0,55.35,4280.0,23009.0,24850.0,1012.0,1103.0,2086
003144,2020-12-31,2020,87296.0,41425.0,2990.0,11359.0,12325.0,10914.0,54.84,4302.0,26934.0,28796.0,647.0,118.0,2086
003144,2021-12-31,2021,94354.0,39277.0,4955.0,12776.0,11338.0,12625.0,59.21,4325.0,13094.0,12866.0,702.0,111.0,2086
003144,2022-12-31,2022,92763.0,37490.0,3113.0,13382.0,11247.0,11631.0,63.61,4328.0,3972.0,4930.0,837.0,1418.0,2086
003144,2023-12-31,2023,97703.0,36548.0,6878.0,14415.0,10564.0,13663.0,58.93,4308.0,6891.0,5034.0,539.0,2289.0,2086
003170,2017-12-31,2017,12676.0,6566.0,11.0,4387.0,4072.0,1553.0,75.45,874.701,4779.0,4808.0,507.0,1399.0,2844
003170,2018-12-31,2018,12161.0,6354.0,12.0,4358.0,3881.0,736.0,59.52,862.913,7176.0,7355.0,329.0,1238.0,2844
003170,2019-12-31,2019,15034.0,7824.0,659.0,4278.0,4252.0,906.0,68.84,854.702,8059.0,6611.0,498.0,1202.0,2844
003170,2020-12-31,2020,15920.0,7810.0,404.0,4450.0,4237.0,925.0,85.51,849.894,0.0,1041.0,874.0,1476.0,2844
003170,2021-12-31,2021,15040.0,7645.0,188.0,4435.0,4257.0,866.0,85.34,840.48,699.0,628.0,424.0,1320.0,2844
003170,2022-12-31,2022,15731.0,9138.0,133.0,4153.0,4785.0,950.0,78.79,830.213,1513.0,406.0,418.0,1308.0,2844
003170,2023-12-31,2023,16393.0,8639.0,425.0,4673.0,5073.0,1145.0,79.71,821.413,1495.0,903.0,380.0,1128.0,2844
003226,2017-12-31,2017,186949.0,59422.0,5134.0,28062.0,38470.0,3447.0,40.05,4644.508,11466.0,6364.0,0.0,5435.0,4841
003226,2018-12-31,2018,251684.0,107345.0,4398.0,30199.0,44437.0,3954.0,34.05,4525.962,44781.0,8798.0,0.0,5320.0,4841
003226,2019-12-31,2019,263414.0,106822.0,5167.0,34258.0,52360.0,7251.0,44.97,4553.034,10654.0,14354.0,0.0,504.0,4841
003226,2020-12-31,2020,273869.0,109522.0,3864.0,30826.0,55779.0,12046.0,52.4,4580.656,18644.0,18777.0,0.0,534.0,4841
003226,2021-12-31,2021,275905.0,104361.0,2898.0,34646.0,60514.0,9135.0,50.33,4533.23,2628.0,11498.0,0.0,4672.0,4841
003226,2022-12-31,2022,257275.0,104348.0,2418.0,36985.0,61482.0,5172.0,34.97,4220.119,2745.0,2307.0,0.0,13327.0,4841
003226,2023-12-31,2023,264811.0,100859.0,2817.0,37650.0,65472.0,6525.0,43.85,3978.762,6052.0,9190.0,0.0,11291.0,4841
003310,2018-03-31,2017,13060.0,2514.0,406.0,1526.0,237.0,3405.0,33.9,412.057,0.0,19.0,16.0,199.0,7372
003336,2018-03-31,2017,33921.0,6306.0,2073.0,5010.0,3646.0,2648.0,100.53,285.376,1610.0,2607.0,138.0,208.0,7370
003336,2019-03-31,2018,29574.0,5470.0,1942.0,4249.0,3179.0,2899.0,64.31,268.425,3513.0,3569.0,47.0,1398.0,7370
003336,2020-03-31,2019,26006.0,9735.0,1758.0,2944.0,4975.0,3679.0,13.05,253.525,3698.0,1904.0,11.0,752.0,7370
003336,2021-03-31,2020,22038.0,5383.0,1585.0,1861.0,4312.0,2968.0,31.26,254.595,3493.0,8482.0,1.0,7.0,7370
003336,2022-03-31,2021,20139.0,4880.0,1288.0,1983.0,3545.0,2672.0,32.63,237.63,2937.0,3862.0,13.0,646.0,7370
003336,2023-03-31,2022,15845.0,4548.0,817.0,1712.0,2888.0,1858.0,25.56,214.725,0.0,574.0,2.0,686.0,7370
003336,2024-03-31,2023,13871.0,4315.0,553.0,1667.0,2402.0,1224.0,21.21,178.84,0.0,430.0,0.0,933.0,7370
003362,2018-05-31,2017,10389.5,3231.5,584.3,1532.7,1620.1,128.0,37.06,390.829,797.0,242.3,14.9,967.3,2000
003362,2019-05-31,2018,22213.8,10655.7,21.6,1838.5,2395.3,236.6,26.77,486.085,8310.5,3972.7,555.7,1.6,2000
003362,2020-05-31,2019,22304.0,9106.9,891.0,2135.5,2598.9,553.3,34.79,487.162,0.0,947.5,4.8,0.0,2000
003362,2021-05-31,2020,22195.6,8463.5,767.1,2348.7,2797.0,79.2,38.1,480.284,988.2,2514.5,,298.2,2000
003362,2022-05-31,2021,22435.1,8285.2,935.2,1970.2,2921.5,83.3,32.89,480.062,499.1,48.5,,61.3,2000
003362,2023-05-31,2022,22052.6,7267.9,2199.7,2222.7,2973.3,93.9,34.87,477.023,500.0,712.4,2.3,150.0,2000
003362,2024-05-31,2023,20862.3,7664.8,988.1,2303.3,3073.7,77.7,29.88,478.169,500.0,1772.6,,13.8,2000
003504,2017-10-31,2017,4858.7,1149.3,23.4,658.8,910.1,88.8,240.26,48.8,1413.8,1364.6,10.7,55.0,3851
003504,2018-10-31,2018,6112.8,1985.7,37.1,802.1,976.0,80.2,258.31,49.2,2748.1,1912.1,22.3,0.0,3851
003504,2019-10-31,2019,6274.5,1262.6,563.7,867.3,1132.1,89.5,291.0,49.1,1136.8,1861.8,29.9,156.1,3851
003504,2020-10-31,2020,6737.5,1620.7,442.6,719.9,1542.1,116.8,319.05,49.1,3205.4,3235.9,16.2,47.8,3851
003504,2021-10-31,2021,9606.2,1627.8,118.6,930.9,1604.6,96.3,416.92,49.3,1427.5,1416.0,39.5,24.8,3851
003504,2022-10-31,2022,11492.3,2556.3,448.1,948.9,1663.0,138.6,273.39,49.3,1511.0,561.5,16.1,78.5,3851
003504,2023-10-31,2023,11658.9,2739.4,83.6,1032.3,1874.1,120.9,311.75,49.5,2124.2,1953.9,23.0,13.1,3851
003505,2017-12-31,2017,30246.9,10670.3,716.9,2626.8,4673.7,418.6,82.07,215.4,1536.0,3000.1,4.0,,2082
003505,2018-12-31,2018,30109.8,8975.9,1597.7,2252.6,4608.3,1057.9,56.16,216.1,0.0,319.8,16.0,0.0,2082
003505,2019-12-31,2019,28859.8,8229.0,974.8,2328.2,4701.0,523.4,53.9,216.3,3.0,1586.2,1.6,0.0,2082
003505,2020-12-31,2020,27331.1,7314.6,1067.2,2198.9,4386.5,770.1,45.19,216.7,1.5,918.9,4.1,0.0,2082
003505,2021-12-31,2021,27619.0,6735.0,560.3,2269.6,4311.5,637.4,46.35,217.0,0.0,1006.6,4.6,0.0,2082
003505,2022-12-31,2022,25868.3,6264.5,441.8,1777.8,4355.5,600.0,51.52,216.3,7.0,509.1,3.1,51.5,2082
003505,2023-12-31,2023,26375.1,5476.0,958.7,2271.7,4645.2,868.9,61.21,213.3,7.0,404.8,7.9,205.8,2082
003532,2017-12-31,2017,27494.0,4749.0,379.0,2847.0,14017.0,4317.0,31.99,858.0,1445.0,7.0,309.0,2468.0,3679
003532,2018-12-31,2018,27505.0,5994.0,4.0,3133.0,14895.0,2355.0,30.21,788.0,1485.0,0.0,81.0,2241.0,3679
003532,2019-12-31,2019,28898.0,8179.0,73.0,3255.0,15841.0,2434.0,29.11,762.0,1831.0,,58.0,940.0,3679
003532,2020-12-31,2020,30775.0,8449.0,252.0,2952.0,16422.0,2672.0,36.0,765.0,243.0,121.0,124.0,105.0,3679
003532,2021-12-31,2021,30154.0,7680.0,149.0,3671.0,16545.0,2148.0,37.23,830.0,22.0,716.0,97.0,842.0,3679
003532,2022-12-31,2022,29499.0,7482.0,335.0,3268.0,16213.0,1671.0,31.94,823.0,57.0,0.0,40.0,775.0,3679
003532,2023-12-31,2023,28500.0,8052.0,432.0,2679.0,15513.0,1779.0,30.45,820.0,1054.0,338.0,42.0,613.0,3679
003650,2017-12-31,2017,18075.0,1588.0,418.0,2515.0,3927.0,1567.0,176.64,165.2,6.0,60.0,0.0,451.0,3510
003650,2018-12-31,2018,19062.0,1597.0,879.0,2986.0,4096.0,1525.0,133.64,157.6,36.0,62.0,0.0,1140.0,3510
003650,2019-12-31,2019,19737.0,1946.0,922.0,3174.0,4741.0,1470.0,178.96,150.5,0.0,96.0,0.0,1271.0,3510
003650,2020-12-31,2020,22624.0,3935.0,682.0,2510.0,4693.0,3862.0,227.1,147.658,2014.0,73.0,88.0,641.0,3510
003650,2021-12-31,2021,23710.0,3905.0,708.0,2867.0,4866.0,3187.0,218.14,142.5,79.0,73.0,56.0,1402.0,3510
003650,2022-12-31,2022,30299.0,4866.0,3489.0,3645.0,6013.0,2573.0,242.29,141.3,2103.0,1550.0,0.0,374.0,3510
003650,2023-12-31,2023,32005.0,5176.0,2032.0,4398.0,6750.0,2741.0,239.57,141.8,861.0,1136.0,0.0,0.0,3510
003735,2017-12-31,2017,46648.6,10327.4,194.7,4418.6,2454.6,630.3,92.82,696.6,1782.1,668.4,68.8,0.0,3826
003735,2018-12-31,2018,47832.5,9688.5,51.8,4781.5,2511.2,787.8,103.12,701.5,0.0,507.8,96.0,0.0,3826
003735,2019-12-31,2019,62081.6,22155.8,370.2,4551.9,3065.7,19912.3,153.48,695.5,12112.8,1564.5,3172.9,0.0,3826
003735,2020-12-31,2020,76161.0,21978.0,200.0,6522.0,4204.0,6035.0,222.14,711.0,8670.0,5933.0,3550.0,0.0,3826
003735,2021-12-31,2021,83184.0,23057.0,215.0,10267.0,4831.0,2586.0,329.01,715.0,984.0,1186.0,86.0,0.0,3826
003735,2022-12-31,2022,84350.0,19949.0,790.0,10910.0,4957.0,5995.0,265.42,728.3,0.0,965.0,31.0,0.0,3826
003735,2023-12-31,2023,84488.0,17661.0,1875.0,7463.0,5605.0,5864.0,231.34,739.2,0.0,620.0,68.0,0.0,3826
003813,2018-01-31,2017,38999.0,11317.0,270.0,6752.0,25018.0,2643.0,75.22,541.682,739.0,2180.0,108.0,1046.0,5331
003813,2019-01-31,2018,41290.0,12227.0,1218.0,6584.0,27498.0,1556.0,73.0,517.762,0.0,281.0,96.0,2124.0,5331
003813,2020-01-31,2019,42779.0,13613.0,361.0,7245.0,28519.0,2577.0,110.74,504.199,1739.0,2069.0,73.0,1565.0,5331
003813,2021-01-31,2020,51248.0,13754.0,1355.0,9250.0,29106.0,8511.0,181.17,500.877,2480.0,2415.0,23.0,745.0,5331
003813,2022-01-31,2021,53811.0,16042.0,425.0,11588.0,30737.0,5911.0,220.43,471.274,1972.0,1147.0,8.0,7356.0,5331
003813,2023-01-31,2022,53335.0,18647.0,426.0,6548.0,34169.0,2229.0,172.14,460.347,2625.0,163.0,4.0,2826.0,5331
003813,2024-01-31,2023,55356.0,18201.0,1445.0,8508.0,36458.0,3805.0,139.08,461.675,0.0,147.0,0.0,127.0,5331
003835,2017-10-31,2017,65786.3,25891.3,14154.0,4576.8,11661.4,9359.9,132.88,321.841,8702.2,5397.0,528.7,6.2,3523
003835,2018-10-31,2018,70108.0,27237.4,15018.7,6492.4,13032.9,3927.0,135.44,318.455,8287.8,6245.3,216.9,957.9,3523
003835,2019-10-31,2019,73011.0,30229.0,15105.0,7511.0,13540.0,3982.0,174.14,313.14,9986.0,6426.0,178.0,1253.0,3523
003835,2020-10-31,2020,75091.0,33039.0,13264.0,7739.0,13439.0,7190.0,225.91,313.656,9271.0,7383.0,331.0,750.0,3523
003835,2021-10-31,2021,84114.0,33167.0,15524.0,10389.0,13099.0,8153.0,342.31,308.065,8722.0,7090.0,148.0,2538.0,3523
003835,2022-10-31,2022,90030.0,33898.0,18303.0,11813.0,12978.0,5022.0,395.82,298.772,10358.0,8445.0,63.0,3597.0,3523
003835,2023-10-31,2023,104087.0,38758.0,24934.0,17381.0,14079.0,7639.0,365.36,281.584,15429.0,7913.0,0.0,7216.0,3523
003851,2017-12-31,2017,53292.0,6592.0,2242.0,8349.0,26563.0,2639.0,56.0,707.198,2454.0,1258.0,0.0,1677.0,4512
003851,2018-12-31,2018,60266.0,14054.0,2473.0,7593.0,34329.0,1815.0,49.9,679.944,3745.0,3052.0,0.0,1575.0,4512
003851,2019-12-31,2019,64532.0,14167.0,3088.0,9199.0,36937.0,3094.0,58.48,642.771,2057.0,3320.0,0.0,2027.0,4512
003851,2020-12-31,2020,71996.0,33138.0,2410.0,-5884.0,32262.0,14288.0,40.21,638.183,25096.0,8559.0,0.0,344.0,4512
003851,2021-12-31,2021,72459.0,32194.0,2485.0,-539.0,35986.0,11482.0,39.08,639.967,1902.0,5834.0,0.0,0.0,4512
003851,2022-12-31,2022,72288.0,27537.0,3073.0,5644.0,40145.0,6672.0,32.86,641.266,0.0,4475.0,0.0,0.0,4512
003851,2023-12-31,2023,73644.0,23539.0,3742.0,8726.0,42490.0,4067.0,40.23,643.447,878.0,4071.0,0.0,0.0,4512
003980,2017-09-30,2017,95789.0,19248.0,6184.0,16655.0,28406.0,4043.0,98.57,1517.0,4820.0,2364.0,276.0,9368.0,4888
003980,2018-09-30,2018,98598.0,17226.0,3802.0,17848.0,29540.0,4151.0,116.94,1488.0,1056.0,1871.0,210.0,3577.0,4888
003980,2019-09-30,2019,193984.0,38275.0,8862.0,16169.0,31603.0,5444.0,130.32,1802.0,38240.0,38881.0,318.0,0.0,4888
003980,2020-09-30,2020,201549.0,55828.0,6495.0,9139.0,36126.0,17917.0,124.08,1810.0,18120.0,3533.0,305.0,0.0,4888
003980,2021-09-30,2021,203609.0,51769.0,6544.0,8770.0,36855.0,15962.0,169.17,1818.0,64.0,3737.0,435.0,0.0,4888
003980,2022-09-30,2022,203631.0,48538.0,3721.0,12956.0,37865.0,11618.0,94.33,1824.0,333.0,4016.0,127.0,0.0,4888
003980,2023-09-30,2023,205579.0,45565.0,5107.0,14361.0,39443.0,14182.0,81.05,1830.0,83.0,1675.0,52.0,0.0,4888
004016,2018-01-31,2017,12516.911,2604.613,401.345,2436.849,2701.282,267.441,103.12,268.733,599.556,812.976,0.0,579.712,5331
004016,2019-01-31,2018,13204.038,2862.74,1.95,2604.24,2970.806,235.487,115.43,259.511,499.495,640.621,0.0,1007.494,5331
004016,2020-01-31,2019,22825.084,10731.121,965.36,2833.704,12074.542,240.32,153.41,251.936,58.3,1.465,0.0,1200.376,5331
004016,2021-01-31,2020,25862.624,12516.363,1074.079,4291.065,13373.327,1376.577,194.61,240.785,1794.315,729.84,0.0,2466.434,5331
004016,2022-01-31,2021,26327.371,13062.777,1183.559,3856.575,14439.057,344.829,208.48,230.016,54.3,6.402,,2549.669,5331
004016,2023-01-31,2022,29083.367,16372.16,1288.939,4046.102,15906.323,381.576,233.6,219.105,3743.653,911.33,,2748.014,5331
004016,2024-01-31,2023,30795.591,15935.038,2155.728,3286.2,17185.95,537.283,132.07,219.663,1998.26,2021.623,,0.0,5331
004058,2017-12-31,2017,10657.653,2998.525,584.556,1381.18,999.772,753.964,100.99,154.823,,183.194,0.0,123.466,
004058,2018-12-31,2018,8365.771,2953.241,222.12,1184.195,806.497,396.221,70.95,144.917,,360.722,0.0,941.231,
004058,2019-12-31,2019,8669.477,3115.092,128.329,1320.949,997.337,397.253,115.26,144.302,847.469,805.112,0.0,180.65,
004058,2020-12-31,2020,9152.074,3251.527,51.475,1260.146,1067.415,513.075,126.25,143.753,0.0,0.0,0.0,134.755,3585
004058,2021-12-31,2021,10403.627,3159.929,151.263,1589.236,1126.332,385.504,181.6,144.046,0.0,0.0,0.0,63.561,
004058,2022-12-31,2022,10896.519,3114.443,780.975,1717.348,1201.883,380.868,135.41,139.698,0.0,0.0,0.0,599.637,
004058,2023-12-31,2023,11348.513,3170.639,520.142,1734.241,1241.545,398.561,153.81,139.896,0.0,0.0,0.0,12.137,3559
004060,2017-12-31,2017,192164.0,30056.0,4015.0,11207.0,36247.0,14394.0,71.22,2327.332,499.0,663.0,519.0,1099.0,2821
004060,2018-12-31,2018,188030.0,37662.0,2802.0,16343.0,35848.0,14156.0,53.48,2268.978,15455.0,9009.0,197.0,4549.0,2821
004060,2019-12-31,2019,69396.0,14033.0,3968.0,4854.0,10699.0,1577.0,64.2,738.565,4005.0,6900.0,85.0,2413.0,2860
004060,2020-12-31,2020,70904.0,22278.0,175.0,4755.0,10622.0,2569.0,71.11,734.204,8275.0,2031.0,57.0,247.0,2860
004060,2021-12-31,2021,45707.0,11006.0,251.0,4059.0,7434.0,2011.0,80.78,511.793,1250.0,5000.0,115.0,2169.0,2860
004060,2022-12-31,2022,41355.0,8107.0,390.0,3157.0,6157.0,4971.0,68.63,458.124,600.0,3100.0,88.0,,3679
004060,2023-12-31,2023,38552.0,8190.0,97.0,2864.0,6368.0,2803.0,76.93,430.11,0.0,300.0,27.0,,2820
004066,2017-12-31,2017,24931.2,4991.8,43.4,2341.8,690.9,3796.4,72.83,230.1,0.0,0.0,10.7,568.4,7311
004066,2018-12-31,2018,24617.0,4473.0,546.3,2368.5,694.4,3657.9,73.24,223.9,0.0,0.0,13.0,581.3,7311
004066,2019-12-31,2019,26783.4,5898.7,949.4,2353.8,2061.7,4309.3,81.02,217.1,1112.4,900.0,6.5,610.2,7311
004066,2020-12-31,2020,27647.2,6995.9,323.9,1992.5,1808.6,5600.5,62.37,215.0,1186.6,600.0,4.1,222.0,7311
